company,title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
roller software,"Excellent Customer support, easy to use software",Michael R.,Software Support,"Leisure, Travel & Tourism, 201-500 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Dec 05, 2018",5,5,4,5,nan,9.0,,Pros: One of Roller's biggest assets is its team. If you have a problem or a training issue they are nearly always available on the phone and if they can't help straight away they will look into it.,Cons: Reporting is probably Rollers biggest set back for us. While it delivers the basics running several sites reports individually can be time consuming and if you don't pay attention to the fields you are using can lead to inconsistencies. (There is however a patch in the works to integrate these down the line).,Overall: Roller makes the life simple for the customer and is constantly seeking to improve. They are receptive to feedback and will try to act on it within reason. They have improved as an operator over the time we have used them and continue to seek to offer more to the market opposed to becoming stagnant or ignoring glitches like other software providers we have previously used.,
roller software,Even better than we hoped for!,Lillian M.,Manager,"Entertainment, 51-200 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Dec 06, 2018",5,5,5,5,5,10.0,,"Pros: It's functionality is fantastic and provides us with an all-in-one solution to manage our business.

It is easy to use giving us more control and flexibility.

The knowledge base has well written and informative articles.

The staff on the help desk are always happy to assist with any queries or problems and no request goes unanswered.

Our customer experience has improved dramatically with online bookings increasing exponentially.","Cons: I honestly can't think of anything I don't like about ROLLER.

If there is ever anything that doesn't quite meet our requirements, they listen to our problem and address it either by helping us find an alternative solution or by creating a feature request.","Overall: ROLLER are extremely professional and hardworking and dedicated to providing the very best product they possibly can.

I would highly recommend them!",
roller software,The Leader In Entertainment Centre POS,Matthew G.,Manager,"Marketing and Advertising, 51-200 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Nov 20, 2018",5,5,5,5,5,10.0,,"Pros: The Roller platform has revolutionised the entertainment centre industry providing Urban Xtreme with an enhanced customer experience and features that provide the company with an increase in revenue. The platform has been designed with ease of use in mind increasing the throughput of patrons that can be processed at the POS, as well as increasing conversions at online checkouts. The team at Roller is constantly innovating the platform to provide an ongoing flow of new and exciting features.",Cons: The roller back end can be difficult to jump strait into and start using however with the on boarding process and training documentation provided this becomes a very small hurdle to overcome,"Overall: ROLLER are extremely professional and hardworking and dedicated to providing the very best product they possibly can.

I would highly recommend them!",
roller software,Roller Software Review,Steve J.,General Manager,"Sports, 51-200 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Dec 28, 2018",5,5,5,5,5,10.0,,"Pros: It's ability to grow and it's use of customer experience and requirements to improve their software to meet it's clients needs, as opposed to other companies who would improve their system based solely on what they thought was best.","Cons: Lack of reporting facilities. Overall summaries of trade, customer footfall, graphics etc would be very helpful, with Only fault on an otherwise fantastic system.","Overall: Customer efficiency, customer shopping experience, customer satisfaction, business operating improvements, booking accuracy, booking records.",
roller software,ROLLER Review,Verified Reviewer,nan,"Leisure, Travel & Tourism, 11-50 employees",Source: Capterra,VRI,nan,"Dec 20, 2018",4,3,3,4,3,7.0,,"Pros: *User friendly.

*Product configuration is easy to use and adaptable.

*Customer service/communication tools are useful such as forms, Inbox and activity uses, email and call log.

*POS/Doorlist is user friendly and easily adaptable from the back end.","Cons: *Reporting system is basic and conflicting at times. Despite having a page for building reports, this does not work.

*New features are generally an additional charge even if customers are on a premium package. e.g Recurring passes etc. In my opinion some new features are tools that should have been available as standard anyway rather than sold as a new feature.","Overall: Customer efficiency, customer shopping experience, customer satisfaction, business operating improvements, booking accuracy, booking records.",
roller software,Using Roller as a trampoline park,Andreas M.,Budenleiter,"Leisure, Travel & Tourism, 51-200 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Dec 05, 2018",5,4,5,5,5,8.0,,"Pros: - We really like the Roller support (quick responses, solution oriented feedback)

- Roller understands our business and you can experience that expertise in the software

- Roller releases new features quite often and ""thinks ahead of the market""","Cons: - language translations are currently not available for every feature (Roller is working on that)

- some stability issues with the payment providers (Adyen in our case)","Overall: If you are fluent in English and have a trampoline park Roller is at the moment the best ""off-the-shelf"" software in my opinion.

Especially the customer service (support and integration) does an ace job",
roller software,"Good system, although missing a few features",Filipe B.,"Customer Service Manager, System Administrator","Leisure, Travel & Tourism, 51-200 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Dec 05, 2018",4,5,3,5,4,7.0,,"Pros: Ease of use - Roller is very easy to use.

Reliability - once a product/session has been set up, you don't need to do anything else, no worry of issues with capacity, etc.",Cons: Some basic features are lacking and the time frame and price for new features is too much.,"Overall: Great system, amazing customer service, with the lack of features letting down the software. Overall, I like the system.",
roller software,A simple and easy intergration!!,Imram M.,General Manager,"Sports, 11-50 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Dec 05, 2018",5,5,5,5,5,8.0,,Pros: Very easy to use. Products can be uploaded within minutes. You can start selling instantly!,Cons: It does a while for you to familiarize yourself with how to use the software. Maybe it's because there are so many amazing features.,Overall: I'm so glad we chose Roller as our software provider. They provide excellent customer support and i would recommend Roller to any business.,
roller software,Great solution network wide!,Steven S.,Director,"Entertainment, 51-200 employees",Used the software for: 6-12 months,VRI,Source: Capterra,"Nov 21, 2018",4,4,4,5,4,9.0,,Pros: Great onboarding system with attentive and committed staff. Soft ware is logical and easy to use for both the customer and staff while the actual system and complex and always developing to keep up with ever changing digtial demands.,"Cons: Basic features are considered additional, a lot of these would be unnecessary with the development of an API.","Overall: Overall the experience has been positive, any challenges or dificulties were managed in a professional and friendly manner.",
roller software,Roller Software - Go Air Cardiff,Amy M.,Bookings,"Sports, 11-50 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Dec 20, 2018",5,5,5,5,5,10.0,,Pros: Find it really easy to use. Can pick up the background of Roller easily and simple to figure out. Roller support is really efficient in response time too.,Cons: Maybe were not getting the most of of all features that we pay for currently. Would love to get in contact with the team to discuss how to get more out of it.,"Overall: Overall the experience has been positive, any challenges or dificulties were managed in a professional and friendly manner.",
