company,title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
universe,Love! But could use some updates that take our business model into consideration.,Tamara K.,"Special Events, Open Kitchen Cooking Classes","Non-Profit Organization Management, 11-50 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Jun 12, 2018",4,4,4,5,5,9.0,,Pros: The price is one of the best on the market. It is visually appealing (helps with marketing). Ease of uploading new events.,"Cons: We use universe to sell tickets to cooking classes over the spring & summer months. Therefore, we are hosting between 4 to 6 unique events per week. Back end navigation is getting better, but when dealing with a large amount of events, can still be cumbersome and time consuming.",,
universe,Great DIY event ticketing solution with ability and resources to improve.,Stefan M.,Digital Marketing & Acquisition,Events Services,Used the software for: 6-12 months,VRI,Source: Capterra,"Jun 13, 2018",4,4,4,5,5,10.0,,Pros: The ability to not only sell tickets and check on sales daily but track who they are and where they are coming from. Their integrations are top notch and easy to manage if you don't have much of a tech background.,Cons: The inability to transfer attendees after they've bought tickets. A common customer service issue for us is that a time slot ends up not working out and they would like to switch to an earlier or later session. The only way to do this is to refund the customer completely and have them buy the new tickets.,"Overall: The greatest benefit for us is the DIY solution for Ticketmaster venues. Universe's partnership with TM allows us to easily manage all facets of ticketing for our event from inventory to refunds to creative. Their dashboard allows us to track pacing to goals, their integrations allow us to measure marketing efforts, and their team is very responsive and collaborative.",
universe,We love this software and would t be able to do what we do as effectively without it.,Amy F.,Founder | Executive Director,"Civic & Social Organization, 51-200 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Jun 12, 2018",5,5,5,5,5,10.0,,Pros: Ease of use and the ability to collaborate as a team. This software is well thought out and the company seems committed to evolving the software as technology changes.,Cons: The sort features on the dashboard could use some improvements but it still works well. The messaging feature would be better if it sent a message to the admin email so it doesn't need to be checked and complete customization of content and timing of reminders would be nice.,"Overall: The greatest benefit for us is the DIY solution for Ticketmaster venues. Universe's partnership with TM allows us to easily manage all facets of ticketing for our event from inventory to refunds to creative. Their dashboard allows us to track pacing to goals, their integrations allow us to measure marketing efforts, and their team is very responsive and collaborative.",
universe,"Great ticketing system, easy day-of-event checkin",Marco C.,VP Products,"Information Technology and Services, 10,001+ employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Jun 14, 2019",5,5,5,5,5,10.0,,"Pros: It's easy to set up, easy to use, and the ability to embed the ticket-buying capability right onto your own website is great. Also the fact that it supports Stripe as a payment method is a big plus.",Cons: I wish the in-app reporting capabilities were a little more granular.,"Overall: For the last 2 years I have run ticketing a very large food and wine tasting event which raises over $100k to benefit a local public school. Universe saved us a great deal of time and thousands of dollars, in part due to its lower fees than the competition and in part because we were able to use Stripe (which offers lower processing fees for nonprofits). Universe's customer success group was excellent and always answered my questions promptly.",
universe,Not as good as the rest,James N.,Founder and Director,,Used the software for: 6-12 months,NO,Source: Capterra,"Feb 01, 2018",1,2,1,2,5,10.0,,"Pros: It looks slick and is easy to embed..connects with Stripe easily, support usually answers within 24 hours (US based only)","Cons: The entire platform looks easy, but once you get stuck in you really realise unintuitive the entire platform is.

Today the entire website was down, all our ticket forms across our websites disappeared.

Adding attendees manually for offline invoicing sends them ""free"" receipts .. We could go on all day.. We have used almost all of the top ticketing platforms and this cannot recommend",Overall: If we could migrate all ticket buyers from this platform without disruption we would. So really cannot say there are benefits compared to others.,
universe,Major Glitches,Brandi R.,,,,NO,Source: Capterra,"Dec 06, 2015",4,2,1,2,5,10.0,"Comments: I tried universe months ago and was impressed. It was easy to use. Easier and more intuitive than Eventbrite. Unfortunately, I decided to go back in and post some more events and I spent 2 hours retyping my profile information in, because everytime it saved and I went to another page it disappeared. I also had to remove an old event that sold one ticket worth $0. I tried ""deleting event' but that wasn't an option, I tried unlisting it. I tried giving a ""refund"" of $0 to the one registrant and no luck. I finally had to just ask them to close the entire account. Eventbrite is a lot easier to use than universe. Universe is ""simple"" without the tech issues, but there are some serious usability issues if you ask me. Not sure if the previous posts are 100% accurate. All 5's in all areas doesn't seem authentic. I'll see if customer service contacts me back about my profile issue. I'd hate to start all over again with eventbrite. Major time waster! I'm urked!","Pros: It looks slick and is easy to embed..connects with Stripe easily, support usually answers within 24 hours (US based only)","Cons: The entire platform looks easy, but once you get stuck in you really realise unintuitive the entire platform is.

Today the entire website was down, all our ticket forms across our websites disappeared.

Adding attendees manually for offline invoicing sends them ""free"" receipts .. We could go on all day.. We have used almost all of the top ticketing platforms and this cannot recommend",Overall: If we could migrate all ticket buyers from this platform without disruption we would. So really cannot say there are benefits compared to others.,
universe,Universe has been fairly seamless to integrate into our ticketing operations.,James W.,National Championship Series/Competitions Manager,"Sports, 11-50 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Jun 13, 2018",4,5,4,5,5,10.0,"Comments: I tried universe months ago and was impressed. It was easy to use. Easier and more intuitive than Eventbrite. Unfortunately, I decided to go back in and post some more events and I spent 2 hours retyping my profile information in, because everytime it saved and I went to another page it disappeared. I also had to remove an old event that sold one ticket worth $0. I tried ""deleting event' but that wasn't an option, I tried unlisting it. I tried giving a ""refund"" of $0 to the one registrant and no luck. I finally had to just ask them to close the entire account. Eventbrite is a lot easier to use than universe. Universe is ""simple"" without the tech issues, but there are some serious usability issues if you ask me. Not sure if the previous posts are 100% accurate. All 5's in all areas doesn't seem authentic. I'll see if customer service contacts me back about my profile issue. I'd hate to start all over again with eventbrite. Major time waster! I'm urked!","Pros: The ease of setting up an event within the system, and ability to quickly train contract and volunteer staff. The ability to collect data from our attendees is integral.",Cons: A walkup credit sale can be slightly difficult to process. It would be nice to digitally request scanning devices at the time the event is created within Universe.,Overall: The ability to be our own box office,
universe,Customer service is great- super love the relational aspect.,Joanna W.,Founder,Media Production,Used the software for: 1-2 years,VRI,Source: Capterra,"Jun 12, 2018",4,4,4,5,4,8.0,"Comments: I tried universe months ago and was impressed. It was easy to use. Easier and more intuitive than Eventbrite. Unfortunately, I decided to go back in and post some more events and I spent 2 hours retyping my profile information in, because everytime it saved and I went to another page it disappeared. I also had to remove an old event that sold one ticket worth $0. I tried ""deleting event' but that wasn't an option, I tried unlisting it. I tried giving a ""refund"" of $0 to the one registrant and no luck. I finally had to just ask them to close the entire account. Eventbrite is a lot easier to use than universe. Universe is ""simple"" without the tech issues, but there are some serious usability issues if you ask me. Not sure if the previous posts are 100% accurate. All 5's in all areas doesn't seem authentic. I'll see if customer service contacts me back about my profile issue. I'd hate to start all over again with eventbrite. Major time waster! I'm urked!",Pros: I like how easy it is to embed on the website. I also love how easy it is to get in touch with people.,"Cons: I think sometimes the ticketing UI, creating new tickets and such seems super confusing to navigate. Creating new tickets and locks, all of it is in places that doesn't come naturally to figure out.",Overall: Great customer service.,
universe,I love the customer service and the look of everything. There are still glitches.,Kellyn R.,VP of Everything,,Used the software for: 2+ years,VRI,Source: Capterra,"Jun 12, 2018",4,4,3,5,5,8.0,"Comments: I tried universe months ago and was impressed. It was easy to use. Easier and more intuitive than Eventbrite. Unfortunately, I decided to go back in and post some more events and I spent 2 hours retyping my profile information in, because everytime it saved and I went to another page it disappeared. I also had to remove an old event that sold one ticket worth $0. I tried ""deleting event' but that wasn't an option, I tried unlisting it. I tried giving a ""refund"" of $0 to the one registrant and no luck. I finally had to just ask them to close the entire account. Eventbrite is a lot easier to use than universe. Universe is ""simple"" without the tech issues, but there are some serious usability issues if you ask me. Not sure if the previous posts are 100% accurate. All 5's in all areas doesn't seem authentic. I'll see if customer service contacts me back about my profile issue. I'd hate to start all over again with eventbrite. Major time waster! I'm urked!",Pros: Love the look and feel. Love that it integrates well within our sites and that our customers don't have to leave our site to buy a ticket. The customer service is fantastic. I love knowing that I have someone that I can call if I need someone immediately (and it has happened).,Cons: I don't like that we have to be logged in to purchase tickets. Many people forget their log in. I wish upgrading options were easier. I wish there were partial refunds capabilities.,"Overall: It's easy to use, and looks great.",
universe,Universe has been a great resource to add events and link to our website.,Verified Reviewer,VP of Everything,,Source: Capterra,NGC,Source: Capterra,"Apr 19, 2018",4,4,4,4,4,9.0,"Comments: I tried universe months ago and was impressed. It was easy to use. Easier and more intuitive than Eventbrite. Unfortunately, I decided to go back in and post some more events and I spent 2 hours retyping my profile information in, because everytime it saved and I went to another page it disappeared. I also had to remove an old event that sold one ticket worth $0. I tried ""deleting event' but that wasn't an option, I tried unlisting it. I tried giving a ""refund"" of $0 to the one registrant and no luck. I finally had to just ask them to close the entire account. Eventbrite is a lot easier to use than universe. Universe is ""simple"" without the tech issues, but there are some serious usability issues if you ask me. Not sure if the previous posts are 100% accurate. All 5's in all areas doesn't seem authentic. I'll see if customer service contacts me back about my profile issue. I'd hate to start all over again with eventbrite. Major time waster! I'm urked!",Pros: I like the simplicity of it for adding in events and event information. I've used it for big and small events and enjoy the interface of it. The dashboard is super clean and easy to maneuver as well.,Cons: The customization of the tickets can get confusing. I wish there was a little more flexibility and custom options for when you need multiple different tickets and ways for people to RSVP to your event.,"Overall: It's a great software and super easy to use. The interface is clean, simple and easy. The ability to connect the event to your website and link it up so your clients can easily head to the event page and purchase tickets benefits everyone involved.",
