company,title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
agile ticketing,Exceptionally robust ticketing platform to meet needs both large and small.,Alicia W.,Finance & HR Director,"Entertainment, 51-200 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Apr 24, 2018",5,4,5,5,5,10.0,,"Pros: We had a very long list of specific criteria we were looking for in a new ticketing system. While no system is perfect, nor does everything, Agile certainly met the most of our needs to the best extent compared others.","Cons: This is a big platform that can do so many things, that it takes a while to learn all the functions well enough to be able to maximise its use.","Overall: We were able to improve the patron experience in ticket purchase and use; as well as easily train our box office team to use the product. This product also delivered significant improvements in reporting - ticketing information, sales/finance reconciliation, etc.; and so much more.",
agile ticketing,What is Agile and Why Does It Matter?,Ramya A.,ISR,11-50 employees,Used the software for: Less than 6 months,NGC,Source: Software Advice,"Dec 04, 2017",4,4,5,4,4,8.0,,"Pros: Responding to Change Perhaps the biggest advantage Agile development practices bring to development teams and businesses in general is its emphasis on responding to change and focus on working on projects that matter when they matter. Agile methods don't force us to attempt to divine the future in 9, 12, or 24-month projections. A properly-oriented Agile team has a list of the most important things they can work on; when they finish the most important thing on that list, they move to the next most important thingand so on, ad infinitum. This type of focus has many benefits: Customers get solutions to the problems they value most, sooner Stakeholders can prioritize things in a progressive fashion reflecting actual market conditions at a given time Developers feel valued, since they're working on things that actually matter and will receive frequent in-depth feedback from the very people using the product (ideally, at least). Accepting Uncertainty The second biggest source of value Agile development brings to an organization is that its practices accept the fact we don't know everything about a project when we first start.This is in stark contrast to more ""traditional"" stage-gate and waterfall approaches, where requirements are expected to be ""complete"" before anyone so much as touches a keyboard to type their first line of code. Agile instead accepts that we will discover more information as we go on; we may find a particular technical solution doesn't meet the needs of customers, or we might discover there's an entirely different problem underneath the stated problem, and by solving problem we can solve not just the proposed issue, but other customer concerns as well. Applying Agile principles to our approach allows us to accept the unknown and prioritize discovery and experimentation to drive out uncertainty before we fully commit to a solution. Faster Review Cycles In order for teams to be both accepting of uncertainty and responsive to change, there's a need for rapid iteration and cyclical, comprehensive reviews as work is completed - to ensure that new discoveries are contemplated and current efforts are evaluated. Most Agile practices either time-box efforts (Scrum) or control the amount of ""work in progress"" (Kanban) to ensure efforts are completed within a reasonable amount of time. Those efforts are then reviewed with customers or customer proxies (such as internal services teams or stakeholder teams). The focus on ensuring prompt reviews and feedback from actual users (or as close to the user as you can get) addresses the most common failings of waterfall approaches - the delivery of a product nobody really wants or likes after a 6-9 month closed development cycle. Greater Flexibility in Releasing Features In addition to faster cycles of review with customers or customer proxies, the focus on delivering working software in time-boxed or effort-boxed iterations of work provides the business as a whole more flexibility in when product should be delivered to end users. In more traditional approaches, releases occur when all the planned work is completedor, even worse, on a date set by stakeholders regardless of how polished the actual work is on that date. Agile approaches, on the other hand, provide sufficient functionality Less Up-Front Work Prior to the advent of Agile development methodologies, not only did product requirements attempt to predict what would be needed in 6-9 months, but they also attempted to be an encyclopedic contract outlining and detailing nearly every single aspect of a product's design and development. It was not uncommon to see Product Requirements Documents (""PRDs"") and Technical Requirements Documents (""Specs"") exceeding fifty or more pages and outlining specific deliverables developers would use as checklists of exactly what to deliver - nothing more and nothing less. Agile instead focuses us on defining and prioritizing problems to solve; collaborating with our developers to design, specify, and revise work needs to be done; and to exert only the amount of effort needed to move a product or project to its next phase. Incurring high up-front costs in investigation, documentation, and contract negotiation is anathematic to the fundamental beliefs outlined in the Manifesto.",Cons: Lack of Understanding Flexibility Can Lead to Bad Behaviors Culture Fit Lack of Predictability Integrating Diverse Skill Sets Into Teams Challenges at Scale,"Overall: We were able to improve the patron experience in ticket purchase and use; as well as easily train our box office team to use the product. This product also delivered significant improvements in reporting - ticketing information, sales/finance reconciliation, etc.; and so much more.",
agile ticketing,Agile is an excellent solution to the ticketing world that has truly helped advance our university.,Mindy F.,University Box Office Manager,"Higher Education, 201-500 employees",Used the software for: 2+ years,VR,Source: Capterra,"Apr 11, 2018",4,4,4,5,5,10.0,,"Pros: Agile Ticketing Solutions is an in depth and advanced ticketing solution that serves our university for a wide range of events from high profile external concerts/events to athletic games, theatre productions, music concerts, student-run events... The customer service is top-notch and always readily available to assist us with all our needs. The software itself is very user-friendly. The tutorials and training webinars are valuable tools that teach us and enable us to do things for ourselves.","Cons: Reporting: There are several options to choose from, but with all the different kinds of events it is sometimes hard to find just the right report to meets our needs. It would be nice if we could customize our reports.",Overall: Please refer to the section on Pros.,
agile ticketing,extremely positive! We have used it for 5+ years and it continues to grow to meet our evolving needs,caroline s.,Festival Director,,Used the software for: 2+ years,VR,Source: Capterra,"Apr 11, 2018",4,4,4,5,5,9.0,,"Pros: Agile is flexible and user friendly and allows us to effectively and clearly promote dozens of events at a time. It has a better layout than the majority of other ticketing websites we have looked at which makes the user experience more positive (thus resulting in more sales). As our festival has grown, and our needs have changed, it has evolved with us. We are very happy with the product and especially the customer service which is excellent.",Cons: I have had an overall positive experience with Agile. At the beginning (several years ago) I was not as happy with the format but they are constantly making improvements and we are very pleased with the current format.,Overall: so far I am very pleased,
agile ticketing,The software has saved us countless data entry hours and generally delivers on a spectrum of needs.,Rene B.,Director of Development,"Motion Pictures and Film, 11-50 employees",Used the software for: 2+ years,VR,Source: Capterra,"Apr 10, 2018",4,3,4,5,4,9.0,,"Pros: The API communication between Agile and DPO saves us so much time, as well as the communication between the event ticketing configuration and our calendar and website.",Cons: Too many reports and none of them do exactly what I need them to do. No report writer. Complicated back-end. Insufficient system for people buying memberships as gifts for other people.,Overall: Having a hosted system that is constantly evolving is so much better than an installed system that would need to be manually upgraded. Communication with DPO allows us to capture the member/donor info we want and need without having to do additional data entry. Customer service is excellent.,
agile ticketing,I have been working with Agile for many years and I am pleased with the program.,Nysselle C.,Festival Producer,,,nan,Source: Capterra,"May 16, 2016",4,4,nan,5,nan,nan,"Comments: The pros - much more user friendly than other sites, according to many of our patrons. We do have an ""older crowd"" and they do have several difficulties using computers in general but by using Agile consistently over the years, we receive less phone calls every year. We have been complimented on our ease of ticketing purchases (obviously not by everyone) when customers compare to other programs such as Brown Paper Bag and Ovation.","Pros: The API communication between Agile and DPO saves us so much time, as well as the communication between the event ticketing configuration and our calendar and website.",Cons: Too many reports and none of them do exactly what I need them to do. No report writer. Complicated back-end. Insufficient system for people buying memberships as gifts for other people.,Overall: Having a hosted system that is constantly evolving is so much better than an installed system that would need to be manually upgraded. Communication with DPO allows us to capture the member/donor info we want and need without having to do additional data entry. Customer service is excellent.,
agile ticketing,Agile helped us streamline our ticket sale process and took our film festival to the next level.,Lauren W.,Director of Marketing & Development,,Used the software for: 2+ years,VR,Source: Capterra,"Apr 10, 2018",5,4,5,5,nan,nan,"Comments: The pros - much more user friendly than other sites, according to many of our patrons. We do have an ""older crowd"" and they do have several difficulties using computers in general but by using Agile consistently over the years, we receive less phone calls every year. We have been complimented on our ease of ticketing purchases (obviously not by everyone) when customers compare to other programs such as Brown Paper Bag and Ovation.","Pros: Aside from extremely helpful staff and support, Agile is the type of program that can be scaled to fit your needs. We were able to develop and measure the success of new programs, series and even a membership program, which wouldn't have been possible through our old methods.","Cons: Sometimes programs that can do so much can seem daunting and a little overwhelming, but once you get the hang of the overall hierarchy of the software, it's pretty easy to maser. One thing I wish would be updated a bit is the ticket format design tool, it's a bit clunky.",Overall: Having a hosted system that is constantly evolving is so much better than an installed system that would need to be manually upgraded. Communication with DPO allows us to capture the member/donor info we want and need without having to do additional data entry. Customer service is excellent.,
agile ticketing,"Excellent system. It is quite robust, without being ridiculously complicated.",Samuel S.,Executive Director,"Entertainment, 11-50 employees",Used the software for: 6-12 months,VR,Source: Capterra,"Apr 11, 2018",5,4,4,5,4,9.0,"Comments: The pros - much more user friendly than other sites, according to many of our patrons. We do have an ""older crowd"" and they do have several difficulties using computers in general but by using Agile consistently over the years, we receive less phone calls every year. We have been complimented on our ease of ticketing purchases (obviously not by everyone) when customers compare to other programs such as Brown Paper Bag and Ovation.","Pros: The Agile system has been extremely reliable, and they have helped us to integrate it into our business. Their biggest asset is that they listen to our needs and address concerns in a timely manner. They are a pleasure to work with.","Cons: Inventory Management could be stronger, but they are working on that too. Otherwise, there's little that this system can't do. Utilizing Zendesk tickets for support can be a nuisance, but I understand their need to use something like that.","Overall: A far more advanced total ticketing and member management package than we had previously, that plays nicely with our current Donor Perfect software.",
agile ticketing,Agile has surpassed our expectations and needs as a film and live performance organization.,LuAnn R.,Patron Services Director,,Used the software for: 6-12 months,VR,Source: Capterra,"Apr 12, 2018",5,4,5,4,5,10.0,"Comments: The pros - much more user friendly than other sites, according to many of our patrons. We do have an ""older crowd"" and they do have several difficulties using computers in general but by using Agile consistently over the years, we receive less phone calls every year. We have been complimented on our ease of ticketing purchases (obviously not by everyone) when customers compare to other programs such as Brown Paper Bag and Ovation.",Pros: I like that there are regular updates and new features are rolled out regularly. The software itself is very robust.,"Cons: The software is great but there is sometimes the feeling that the technicians want to solve a problem with the shortest answer rather than the best answer. That being said, they are always available, and always end up solving any issues we have.","Overall: A far more advanced total ticketing and member management package than we had previously, that plays nicely with our current Donor Perfect software.",
agile ticketing,Agile is Great!,Susan F.,Business Director,,,nan,Source: Capterra,"May 16, 2016",5,5,nan,5,nan,nan,"Comments: We've been using Agile for many years and have had an excellent experience throughout. We receive almost immediate response to small issues and very immediate response to any larger issue. The customization we've been able to work on together has greatly improved our overall product we are able to provide to our patrons. The growth Agile has experienced in the last few years has made them a stronger company with the ability to provide additional support to clients and create more diverse training content available at your fingertips. Agile is easy to use and we have been able to teach everyone from our youngest college students to our retired volunteers how to use it seamlessly. Everyone at Agile is a joy to work with, and we look forward to continuing our relationship in the future.",Pros: I like that there are regular updates and new features are rolled out regularly. The software itself is very robust.,"Cons: The software is great but there is sometimes the feeling that the technicians want to solve a problem with the shortest answer rather than the best answer. That being said, they are always available, and always end up solving any issues we have.","Overall: A far more advanced total ticketing and member management package than we had previously, that plays nicely with our current Donor Perfect software.",
