company,title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
ticketmanager,The system can be slow at times and looking up names is challenging.,Kathy B.,Operations Manager,"Accounting, 10,001+ employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jun 05, 2018",4,3,3,5,4,7.0,,Pros: It is great to be able to track everything and pull various reports and views. It is nice to be able to easily upload the whole season and only those tickets that apply.,Cons: How slow it moves and there could be some simple enhancements that would make populating the fields easier such as not having to scroll down to fill out a field and more auto population.,Overall: Being able to capture all the data that is needed for managing and processing the company's tickets across the entire US,
ticketmanager,Has gotten better and easier each time.,Marcelita (Marcy) H.,Admin Asst,"Marketing and Advertising, 10,001+ employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jun 11, 2018",4,4,4,5,5,10.0,,Pros: Very easy to maneuver thru the site and the instructions are easy to understand. Having total control of all the tickets its easy to correct any errors.,"Cons: Nothing really. Easy to use and with great customer service, I am able to fix any issues I may have and its usually my own errors. The fix is usually an easy step.","Overall: Easy to upload, allocate and track the tickets",
ticketmanager,Makes it easy to entertain clients while having complete control,Verified Reviewer,nan,"Computer Software, 51-200 employees",Source: GetApp,nan,nan,"May 31, 2016",5,5,nan,5,nan,nan,"Comments: My company does a lot of entertaining of clients, but our process was never easy. Employees would have to email their requests to an administrator, who would then track each one in an Excel sheet and seek approval from one of our senior executives. Not fun. InviteManager replaced this messy process and made it super easy. Now, we can load events into the system and have total control over which employees see them. They can request events in the system, and the entire approval process is totally streamlined within their system. We should have done this years ago. What's interesting is that by using a system based on giving company leaders total control over what's going on, we actually have a *higher* use of company events than ever before. I think it's because we took something that everyone felt was complicated and made it simple.","Pros: - InviteManager really works with you to understand your current process and makes sure the transition to their solution will be super smooth - We no longer live in fear of what will happen in the event of an audit. InviteManager builds an automatic paper trail and is built to make sure only the right people have access to events. - Besides entertaining clients, our employees are also using InviteManager to purchase tickets on their own so they can hang out and have fun. It's actually led to a greater feeling of camaraderie in the office. Didn't really expect that, but it's great to see it happening","Cons: None really come to mind. If you're using email and spreadsheets, it's time to join the 21st century.","Overall: Easy to upload, allocate and track the tickets",
ticketmanager,Does all I need and more!,Zach S.,SVP,,Used the software for: 2+ years,NGC,Source: Capterra,"Jun 06, 2018",5,4,5,5,nan,nan,"Comments: My company does a lot of entertaining of clients, but our process was never easy. Employees would have to email their requests to an administrator, who would then track each one in an Excel sheet and seek approval from one of our senior executives. Not fun. InviteManager replaced this messy process and made it super easy. Now, we can load events into the system and have total control over which employees see them. They can request events in the system, and the entire approval process is totally streamlined within their system. We should have done this years ago. What's interesting is that by using a system based on giving company leaders total control over what's going on, we actually have a *higher* use of company events than ever before. I think it's because we took something that everyone felt was complicated and made it simple.",Pros: This tool makes it very easy to to load and track the tickets owned by our company. It centralizes the request process and allows me to generate reports that show usage statistics.,"Cons: The process can be cumbersome, but some of that comes from customizations that my company has added.","Overall: Easy to upload, allocate and track the tickets",
ticketmanager,Everything works great and allows us to capture as much information about our attendees as possible.,Meghan F.,Marketing Communications Coordinator,"Printing, 10,001+ employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Jun 05, 2018",5,5,4,5,4,10.0,"Comments: My company does a lot of entertaining of clients, but our process was never easy. Employees would have to email their requests to an administrator, who would then track each one in an Excel sheet and seek approval from one of our senior executives. Not fun. InviteManager replaced this messy process and made it super easy. Now, we can load events into the system and have total control over which employees see them. They can request events in the system, and the entire approval process is totally streamlined within their system. We should have done this years ago. What's interesting is that by using a system based on giving company leaders total control over what's going on, we actually have a *higher* use of company events than ever before. I think it's because we took something that everyone felt was complicated and made it simple.","Pros: Invitation tool

Ease of customization

Support from staff.

E-ticketing ability

Link to corporate UPS account","Cons: Sometimes Invitation emails go to Spam boxes

Would like to be able to pull a report about invitation status (delivered, dropped, RSVP, etc.) for all attendees of an event at one time, instead of by each invitee individually","Overall: Makes life a lot easier by allowing us to manage all of our tickets in one place, including collecting attendee information, inviting them with personalized invitations, and shipping out tickets.",
ticketmanager,It's very efficient doing tickets this way.,Michele W.,Eastern Regional Administrator Dealer Sales,,Used the software for: 1-2 years,NGC,Source: Capterra,"Jun 11, 2018",4,4,4,4,4,10.0,"Comments: My company does a lot of entertaining of clients, but our process was never easy. Employees would have to email their requests to an administrator, who would then track each one in an Excel sheet and seek approval from one of our senior executives. Not fun. InviteManager replaced this messy process and made it super easy. Now, we can load events into the system and have total control over which employees see them. They can request events in the system, and the entire approval process is totally streamlined within their system. We should have done this years ago. What's interesting is that by using a system based on giving company leaders total control over what's going on, we actually have a *higher* use of company events than ever before. I think it's because we took something that everyone felt was complicated and made it simple.","Pros: If you've sent tickets to someone before then their name, address and all their information populates. That is a BIG time saver.","Cons: If I want to make a change to an already populated record, it doesn't allow me because the record has the same email address.",Overall: More efficiency in sending out tickets to our dealers & customers,
ticketmanager,"Good tool, complicated at first",Melanie M.,Executive Assistant,"Banking, 10,001+ employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Jun 08, 2018",4,3,3,5,4,9.0,"Comments: My company does a lot of entertaining of clients, but our process was never easy. Employees would have to email their requests to an administrator, who would then track each one in an Excel sheet and seek approval from one of our senior executives. Not fun. InviteManager replaced this messy process and made it super easy. Now, we can load events into the system and have total control over which employees see them. They can request events in the system, and the entire approval process is totally streamlined within their system. We should have done this years ago. What's interesting is that by using a system based on giving company leaders total control over what's going on, we actually have a *higher* use of company events than ever before. I think it's because we took something that everyone felt was complicated and made it simple.","Pros: I like the ability to add multiple event dates, for the same performer, at the same time. I like the reminders - especially after the event to reconcile the attendees.","Cons: Wish the system would recognize previously entered attendee names so that it would self-populate when it recognizes the name & all I'd have to do is confirm the details or edit. Also wish I could designate the approver, instead of it automatically designating my manager. I enter ticket orders for multiple business lines & my manager shouldn't be the approver of other business lines tickets but there's no option to change the approver.",Overall: Easy ability to track customer event ticket use.,
ticketmanager,Satisfactory,Linda C.,Senior Executive Assistant,Accounting,Used the software for: 6-12 months,NGC,Source: Capterra,"Jun 08, 2018",4,4,4,5,3,8.0,"Comments: My company does a lot of entertaining of clients, but our process was never easy. Employees would have to email their requests to an administrator, who would then track each one in an Excel sheet and seek approval from one of our senior executives. Not fun. InviteManager replaced this messy process and made it super easy. Now, we can load events into the system and have total control over which employees see them. They can request events in the system, and the entire approval process is totally streamlined within their system. We should have done this years ago. What's interesting is that by using a system based on giving company leaders total control over what's going on, we actually have a *higher* use of company events than ever before. I think it's because we took something that everyone felt was complicated and made it simple.","Pros: As a first-time administrator, i find the site to be very user friendly. I like that certain fields automatically populate when you enter a requester's name, saving a lot of time.","Cons: Orders that are denied/cancelled are not removed from the 'Approve Orders' section. Constant updates that, at times, cause the site to not work (ex. today - 6/8/18)",Overall: Easy ability to track customer event ticket use.,
ticketmanager,Ticket Manager has always been easy use. Very User Friendly.,Carmalinda C.,Executive Administrative Assitant,"Banking, 1001-5000 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jun 05, 2018",4,4,4,4,4,9.0,"Comments: My company does a lot of entertaining of clients, but our process was never easy. Employees would have to email their requests to an administrator, who would then track each one in an Excel sheet and seek approval from one of our senior executives. Not fun. InviteManager replaced this messy process and made it super easy. Now, we can load events into the system and have total control over which employees see them. They can request events in the system, and the entire approval process is totally streamlined within their system. We should have done this years ago. What's interesting is that by using a system based on giving company leaders total control over what's going on, we actually have a *higher* use of company events than ever before. I think it's because we took something that everyone felt was complicated and made it simple.",Pros: The software us user friendly. Even for those that are not technologically savvy would be able to figure out how to uses this software.,Cons: Sometimes the cost of the tickets were high.. although that had nothing to do with the software. Other than that I really don't have anything that I like the least on this software.,Overall: Ease of use when purchasing tickets for events.,
ticketmanager,Administrative process has been great but my sales reps are slow to accept the product.,Jennifer B.,Sales Administrator,,Used the software for: 6-12 months,NGC,Source: Capterra,"Jun 11, 2018",5,4,4,5,nan,nan,"Comments: My company does a lot of entertaining of clients, but our process was never easy. Employees would have to email their requests to an administrator, who would then track each one in an Excel sheet and seek approval from one of our senior executives. Not fun. InviteManager replaced this messy process and made it super easy. Now, we can load events into the system and have total control over which employees see them. They can request events in the system, and the entire approval process is totally streamlined within their system. We should have done this years ago. What's interesting is that by using a system based on giving company leaders total control over what's going on, we actually have a *higher* use of company events than ever before. I think it's because we took something that everyone felt was complicated and made it simple.","Pros: The step by step process from inventory, request, approval, shipping and guest list and check in process.","Cons: Mobile app is challenging for my sales reps, the ""customer support"" to walk them through the app when they don't use it on a regular basis is time consuming.",Overall: Ease of use when purchasing tickets for events.,
