company,title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
ovationtix,Great Service for Patrons and Companies Alike!,Meredith S.,General Manager,"Entertainment, 11-50 employees",Used the software for: 2+ years,nan,Source: Capterra,"Sep 21, 2016",5,5,5,5,5,10.0,,"Pros: - Sales Format is customizable to match your website, so customers don't know they're going off-site to purchase their tickets

- Easy to add packages, products and donations to the offerings

- Easy to set up numerous shows and events throughout the year and share access to box office information to select individuals for select productions

- Ability to track all donor activity, including donations, attendance at shows, and product purchases (such as Auction wins or merchandise sales)

- Ability to sort donors by category or campaign

- Ability to have multiple donor campaigns for multiple projects

- The online format allows our Development Staff to work remotely when necessary because all donor information is on the cloud","Cons: The ability to track pledges and offset them with donations is still in development. We'd like to be able to track a donation for its intended fiscal year, but that feature is not currently available. It would also be nice to be able to track Grant Deadlines and activity, as one can do with some of the more expensive programs.","Overall: We've been using OvationTix since its inception. With dozens of shows throughout the year, including many for which we function purely as Presenters, the functionality of OvationTix has been crucial to our success. Our presented productions can monitor and see the success of their shows, and we can manage the overall process. We enjoy working with OvationTix so much that we began using it to track all of our donations years ago.","Recommendations to other buyers: It's the best, most affordable and client-friendly ticketing and development software out there!"
ovationtix,"Perfect! Stellar support, intuitive features, scales with us",Steven M.,Manager,"Entertainment, 1-10 employees",Used the software for: 6-12 months,nan,Source: Capterra,"Feb 27, 2017",5,5,5,5,5,10.0,,"Pros: Ease of Use

Quick Set-Up and On-Sales

Integration with Email and Website Platforms

Great Support

Helpful and Ongoing Upgrades

Call Center for Ticket Buyers by Phone

Private, Custom Branding

No Up-Front Cost: we only pay OvationTix when we sell tickets.","Cons: We aren't a non-profit company, so all the fundraising features in the solution don't really apply to us. This is not a complaint really, but those tools are probably of great use to other companies. We just don't use them.","Overall: Our events perform in multiple venues with varying set-ups: assigned seats, general admission, and with various types of tickets like VIPs and student pricing in venues from 99 seats up to 800 or more seats. We also use discount codes, want something that easily integrates with email software and our website and really responsive support since we produce more events than our relatively small staff can handle! OvationTix has worked very well for us in this first six months of our partnership with them. I like that they update the software monthly with new features. It is important our company keep its branding consistent and OvationTix makes that process seamless.","Recommendations to other buyers: Get trained on the software! It is really intuitive anyway, but training is free and you can get a lot more out of it early on if you and your staff get formally trained. It's all by phone/webinar and easy."
ovationtix,OvationTix Review,Jen B.,Audience Services and Development Associate,11-50 employees,,nan,Source: Capterra,"Sep 13, 2016",5,5,4,5,5,9.0,,"Pros: The software is easy to use, allowing our patrons easy ability to purchase tickets through our site. It is also flexible, so we can adjust it to our needs as an itinerant company. We can make our subscriptions customizable to each space that we are in.",Cons: The reporting function is not as straightforward as I would like. Sometimes it takes some extra finesse and creativity to pull a report with the exact information that you need. It is not as straightforward as a database as it is a ticketing software.,"Overall: Overall, Ovationtix is very easy to use and client friendly. They have a great support team that is easy to reach and very helpful. For a small company such as ours that does not have a stationary box office, their phone line is a great way for us to offer box office service to our patrons. It's online functionality, allowing us to use anywhere we go, is great, as we are an itinerant theater company, and need to set up a new box office area for each show, somethimes in areas that are not as conducive to a theater environment.","Recommendations to other buyers: Love ovationtix. They are willing to listen and work with you on anything you need, and help you figure out any aspect of their system."
ovationtix,Best Customer Support!,Jamie A.,Audience Service Manager,"Arts and Crafts, 1-10 employees",Used the software for: 2+ years,nan,Source: Capterra,"Nov 28, 2016",5,5,4,5,5,10.0,,"Pros: -ease of use

-easy to follow layout

-everything in one spot (subscriptions, tickets, donations)","Cons: -Theatre Ed Class registrations are difficult

-no way to flag certain patrons on a who's coming list

-Patron Holds from patron profile would be nice so you are not going back and fourth from the hold page to the profile page.","Overall: We love Ovationtix. Their customer support team helps us with every and any problem we have. Even if they don't have the answer right away, they get back to you within a very reasonable time frame. Everyone is always friendly and willing to help. They fully support and listen to our ideas about improving the system, in order to meet our specific needs and requirements.","Recommendations to other buyers: Love ovationtix. They are willing to listen and work with you on anything you need, and help you figure out any aspect of their system."
ovationtix,great team with customer service! very supportive. user friendly and easy to navigate.,Jeff W.,Box Office Manager Baruch PAC,"Entertainment, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Nov 28, 2017",4,5,4,5,4,8.0,,"Pros: Very user friendly and simple to set up shows and make changes, alterations to shows and pricing.","Cons: a bit slow when doing window sales (internet speed) no waiting list automatic function when a show sells out (like Eventbrite has) .

The fact that you can't build your own seating charts or make alterations to them without going through a customer service rep ( slow turnaround).",Overall: like the extra phone room support and the financial credit card payout that is done by Ovation instead of our administration. the online ease of use.,"Recommendations to other buyers: Love ovationtix. They are willing to listen and work with you on anything you need, and help you figure out any aspect of their system."
ovationtix,The 24/7 phone answering service for our patrons is the best!,Robert B.,Board President/Marketing,,Used the software for: 2+ years,NGC,Source: Capterra,"Nov 28, 2017",4,4,5,5,nan,nan,,"Pros: This service gives us a complete customer focus. It allows us to sell tickets and collect donations automatically online. This service also provides us with ""always open"" capability by answering our ticketing phone calls 24/7.","Cons: The set up can sometimes be difficult when we are creating a new series. But, I suspect that that is because we only do that once per year.",Overall: like the extra phone room support and the financial credit card payout that is done by Ovation instead of our administration. the online ease of use.,"Recommendations to other buyers: Love ovationtix. They are willing to listen and work with you on anything you need, and help you figure out any aspect of their system."
ovationtix,Ovationtix has provided us with an integrated platform for Festival ticketing and merchandise sales.,Scott W.,Director of Cultural Affairs,,Used the software for: 2+ years,NGC,Source: Capterra,"Nov 28, 2017",5,5,5,5,nan,nan,,"Pros: Interface allows us to manage levels of access, and also prepare consistent and accurate reports. Patron history is presented in clear and logical fashion.","Cons: Wish there was more direct integration with other marketing platforms, such as our broadcast email client and social media channels.",Overall: like the extra phone room support and the financial credit card payout that is done by Ovation instead of our administration. the online ease of use.,"Recommendations to other buyers: Love ovationtix. They are willing to listen and work with you on anything you need, and help you figure out any aspect of their system."
ovationtix,"OvationTix is easy to use, gets the job done, has excellent customer service and is economical!",Mackenzie T.,Development & Communications Coordinator,,Used the software for: 1-2 years,NGC,Source: Capterra,"Nov 28, 2017",5,5,5,5,nan,nan,,"Pros: Ever since we found OvationTix our lives are so much simpler! As a nonprofit with a staff of two, we needed a system that could function well as a box office, while also keeping track of donations. Not only is it super user friendly, the customer service is fantastic. We also love that there are no fees on donations and no set up fees which is huge. On to of that, OvationTix seems to always be trying to improve by adding new features. We love OvationTix!","Cons: Wish there was more direct integration with other marketing platforms, such as our broadcast email client and social media channels.",Overall: like the extra phone room support and the financial credit card payout that is done by Ovation instead of our administration. the online ease of use.,"Recommendations to other buyers: Love ovationtix. They are willing to listen and work with you on anything you need, and help you figure out any aspect of their system."
ovationtix,Pros and Cons of OvationTix,Lynn M.,Business Manager,"Entertainment, 1-10 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Oct 03, 2018",5,5,5,5,5,9.0,,"Pros: This software is easy to use, simple to set up and edit multiple events and prices. Navigating through the reports is fairly easy once you are familiar with the program. And information is very detailed.",Cons: There is a learning curve and not a lot of training provided to familiarize newcomers to where things are hiding.,"Overall: Our business needed a way for patrons to purchase tickets online at their convenience, especially since our box office has restricted hours of operation. This gives us that option.","Recommendations to other buyers: Love ovationtix. They are willing to listen and work with you on anything you need, and help you figure out any aspect of their system."
ovationtix,Great tool for small theaters.,Cody A.,Associate Director of Marketing,,Used the software for: 1-2 years,nan,Source: Capterra,"Jul 11, 2017",4,4,4,4,nan,nan,,"Pros: Easy to set up shows, ticketing is fast and keeps the UX simple for, let's face it, the most non-user friendly of theater patrons.","Cons: Not the most versatile, new theater setups require time and patience. I would love a more developed Development module with tools.","Overall: Our business needed a way for patrons to purchase tickets online at their convenience, especially since our box office has restricted hours of operation. This gives us that option.","Recommendations to other buyers: Love ovationtix. They are willing to listen and work with you on anything you need, and help you figure out any aspect of their system."
