company,title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
raklet,Evviva Raklet!,Elisabetta M.,Professor,1001-5000 employees,Used the software for: 1-2 years,nan,Source: Capterra,"Aug 03, 2016",5,5,4,5,4,10.0,,Pros: It gives an answer to most of the administrative and other kind of needs of our Cultural No Profit Association. The founders of Raklet have been and are open to our requests and we found a very positive collaborative dialogue with them.,"Cons: At the moment

- I do not understand how I can get the complete list of all the anagraphical, fiscal and administrative data related to all members (this is our most important administrative need). For each member we need to show: Name, Second Name, Italian Fiscal Code, date of request and date of acceptance of the Association, address and email or telephon number, if he is Active or not. If we receive a Fiscal Visit we have to present easily the complete list of all these data of all our members.

- Raklet does not still allow to keep a register of Contacts of Persons that are not yet MEMBERS. Therefore we cannot envoy Newsletter to them, nor envoy promotional messages or Invites.

- The graphic possibilities of Newsletters might be potentiated.

- It might be good to let New Members of our Association to read Italianinformations about Raklet and few but clear instruction about its use.

- It might be developped the use of Raklet as Social Network of Members.

- It might be developped the use of SMS for the payment of the fees!",Overall: I am the President of a No Profit Italian Cultural Association (we perform Ancient Classical Theatre in Milano) and I can assure that a software like Raklet can give a very important help in the administration of the Association (a complex task) and in the relationships with members.,"Recommendations to other buyers: GO ON and let us to have also a complete Italian version, if possible! In Italy (but not only here) it might find a good market!"
raklet,Good option for starting your own organization,Christian A.,Secretary,"Environmental Services, 11-50 employees",Used the software for: 6-12 months,VRI,Source: Capterra,"Jul 08, 2019",5,5,5,5,5,10.0,,Pros: Raklet is very handy if you like to have a membership management tool for your association in combination with a private social network for your members. I really like the approach to sharing new developments in the community. All functionalities are mainly focussed on customer needs and once they are developed they will be released to other organizations as well. The Raklet team is very friendly and is willing to help and assist with any adaptions and where ever possible. Their development prices are quite competitive.,"Cons: It seems to be an ongoing project where major developments can be only expected if paid for. This means that basic functionalities should be checked before a decision is made. Adaptions will cost you extra. A high number of smaller developments are risking to get a kind of ""messy code"" - Therefore, in my opinion, a basic revision of the Raklet code every now and then would be a reasonable measure.","Overall: We are using Raklet as a membership management tool in combination with the private social network. For our members, it is implemented as a membership area, where they can share their details and information about themselves as well as details about their affiliation. The details are basically our stock of data about our members. So they have to keep their details updated and we save time for other tasks. We are also using the events function of Raklet which enables us to sell tickets to our members and the public charging them different event ticket prices. That is very practical because it is automatically checked whether one is a member or not. We are also using the Email function which enables us to send automated emails on the basis of pre-designed forms. Another important function for us was the relatively new developed function of Raklet ""pages"" which enabled us to publish content within the private social network that should be seen from our members only. This was a crucial point to us because we had this area on our website first and were not willing to have a double login, one for Raklet and one for the member area on our website. Therefore, we are glad that we have had the support of the Raklet team and would recommend you to use Raklet.","Recommendations to other buyers: GO ON and let us to have also a complete Italian version, if possible! In Italy (but not only here) it might find a good market!"
raklet,I am satisfied,Elisabetta M.,Prof. Dr.,"Performing Arts, 1-10 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Jul 14, 2019",5,5,5,5,5,10.0,,"Pros: - The possibility of managing the administration, organisation and communication of a big Association of thousands members

- the possibility of solving problems quickly through chat or Skype call

- the possibility of organising crowdfunding

- the kindness of the staff","Cons: - some graphic limitation

- as far as I know, it does not preview the possibility of sending Newsletter to people outside the Association, but only to registered Members. But it would be useful, to promote the Association and the events.",Overall: We are using Raklet from its birth and we have to recognise that it has helped very much our administration and communication so that our Association could be helped to increase,"Recommendations to other buyers: GO ON and let us to have also a complete Italian version, if possible! In Italy (but not only here) it might find a good market!"
raklet,Amazing tool for association management,Zeynep D.,Membership Management,"Education Management, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Dec 14, 2017",5,5,5,5,5,10.0,,"Pros: Setup your membership plans, collect new ones online and the system will take care of renewals and follow ups for you. You can use their newsletter functionality to send newsletters.","Cons: - some graphic limitation

- as far as I know, it does not preview the possibility of sending Newsletter to people outside the Association, but only to registered Members. But it would be useful, to promote the Association and the events.","Overall: It makes our life really easy.

We've been reaching out to support team whenever we need a specific feature and it gets added to product roadmap. It gets implemented at their pace and if it's something urgent, we can get it built for our organization with custom development. So far so good.","Recommendations to other buyers: GO ON and let us to have also a complete Italian version, if possible! In Italy (but not only here) it might find a good market!"
raklet,Good membership software,Gilles G.,Webmaster,"Non-Profit Organization Management, 1-10 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Jun 27, 2019",5,5,5,5,5,8.0,,Pros: I like the integration of the membership status (active/not active) with the event booking system. It simplifies greatly the management of our activities since we impose having people to pay when they book.,"Cons: There is a small caveat about defining fields in the registration process and the lack of ""system logic"" questions (if you answer like this, you will have another field showing).","Overall: I really liked the support responsiveness. They are on the ball, listen to your comments and try to integrate if the comment can bring value to their product.","Recommendations to other buyers: GO ON and let us to have also a complete Italian version, if possible! In Italy (but not only here) it might find a good market!"
raklet,"A great tool for associati ns, foundations and any other social network",Ozan K.,President,,Used the software for: 2+ years,nan,Source: Capterra,"Sep 07, 2016",5,5,5,5,5,10.0,"Comments: As a president of an alumni organization, I can easily say that Raklet made our job easier and dramatically increased our efficiency. All we need is in one package; sending sms or e-mails to our members, creating donation campaigns, getting regular donations, creating ticket sale campaigns, messaging among members, creating different e-mail and sms groups, we can do it all with using onlu Raklet",Pros: I like the integration of the membership status (active/not active) with the event booking system. It simplifies greatly the management of our activities since we impose having people to pay when they book.,"Cons: There is a small caveat about defining fields in the registration process and the lack of ""system logic"" questions (if you answer like this, you will have another field showing).","Overall: I really liked the support responsiveness. They are on the ball, listen to your comments and try to integrate if the comment can bring value to their product.","Recommendations to other buyers: GO ON and let us to have also a complete Italian version, if possible! In Italy (but not only here) it might find a good market!"
raklet,Amazing platform for Associations,Fahri Cetin C.,"President, Board Member","Political Organization, 11-50 employees",Used the software for: 2+ years,NO,Source: Capterra,"Jan 09, 2019",5,5,5,5,5,10.0,"Comments: As a president of an alumni organization, I can easily say that Raklet made our job easier and dramatically increased our efficiency. All we need is in one package; sending sms or e-mails to our members, creating donation campaigns, getting regular donations, creating ticket sale campaigns, messaging among members, creating different e-mail and sms groups, we can do it all with using onlu Raklet","Pros: It is really modern and easy to use. All the apps are connected so you can use CRM, Email Marketing, Mobile Apps, Membership Management all in one place. Support team is really helpful as well.",Cons: Nothing in particular. Custom development is affordable as well. Any feature we need is built by Raklet team.,Overall: Totally amazed!,"Recommendations to other buyers: GO ON and let us to have also a complete Italian version, if possible! In Italy (but not only here) it might find a good market!"
raklet,Great solution for club membership management,Ozlenen S.,Assistant of the Propeller Club,"Non-Profit Organization Management, 1-10 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Jul 16, 2019",5,5,5,5,5,10.0,"Comments: As a president of an alumni organization, I can easily say that Raklet made our job easier and dramatically increased our efficiency. All we need is in one package; sending sms or e-mails to our members, creating donation campaigns, getting regular donations, creating ticket sale campaigns, messaging among members, creating different e-mail and sms groups, we can do it all with using onlu Raklet",Pros: It's easy to use and highly customizable.,Cons: Nothing in particular. It works smoothly.,Overall: Highly recommended.,"Recommendations to other buyers: GO ON and let us to have also a complete Italian version, if possible! In Italy (but not only here) it might find a good market!"
raklet,"user-friendly, easy to use",Can Y.,Board Member,"Non-Profit Organization Management, 11-50 employees",Used the software for: 2+ years,nan,Source: Capterra,"Aug 10, 2016",5,5,5,5,5,10.0,"Comments: As a president of an alumni organization, I can easily say that Raklet made our job easier and dramatically increased our efficiency. All we need is in one package; sending sms or e-mails to our members, creating donation campaigns, getting regular donations, creating ticket sale campaigns, messaging among members, creating different e-mail and sms groups, we can do it all with using onlu Raklet",Pros: one of the best thing about raklet is that they keep updating their application continuously.,Cons: Nothing in particular. It works smoothly.,"Overall: very simple and useful application which help us to manage communication between the members of our association, also which let us to keep updated our member database.","Recommendations to other buyers: GO ON and let us to have also a complete Italian version, if possible! In Italy (but not only here) it might find a good market!"
raklet,I really like the application,Verified Reviewer,Software Developer,"Non-Profit Organization Management, 5001-10,000 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Jun 20, 2019",5,5,5,5,5,10.0,"Comments: As a president of an alumni organization, I can easily say that Raklet made our job easier and dramatically increased our efficiency. All we need is in one package; sending sms or e-mails to our members, creating donation campaigns, getting regular donations, creating ticket sale campaigns, messaging among members, creating different e-mail and sms groups, we can do it all with using onlu Raklet",Pros: We are using Raklet in one of our association. We collected membership fees using mail and sms services. We easily announce events and sell tickets via Raklet. It solved many of our daily problems.,Cons: Filtering could be a bit better. It is easy to use though.,"Overall: very simple and useful application which help us to manage communication between the members of our association, also which let us to keep updated our member database.","Recommendations to other buyers: GO ON and let us to have also a complete Italian version, if possible! In Italy (but not only here) it might find a good market!"
