company,title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
yapsody,very useful and affordable,Craig B.,Senior Accounts Clerk,"Hospitality, 201-500 employees",Used the software for: 2+ years,NO,Source: Capterra,"Dec 14, 2018",4,5,5,5,5,9.0,,"Pros: ease of use

simple

affordable

useful

quick

simple

user friendly","Cons: Doesn't yet two-way interface into our PMS System, but we have spoken to them and they are looking to add this to their tools.","Overall: ''We have used Yapsody's online ticketing system for a number of years as a very useful and affordable addition to our online tools. It is simple and quick for us to create events and equally simple for customers to book tickets at a time to suit them, either day or night. ''",
yapsody,Attic Review,James H.,Owner/President,"Entertainment, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Nov 13, 2018",4,4,4,4,3,7.0,,Pros: It covers most of the things that I need and is fairly user friendly,"Cons: I would like to offer a season pass.

I would like to send reminder emails about their upcoming shows

It is very slow generating reports

I wish it would remember ticket prices & seating charts for my venue

I wish it didn't charge me for comp tickets

I wish I could pick show dates from a calendar

I don't use the box office for check in.... take too long and I don't want to get charged for at the door sales","Overall: Overall - its better than what I had before.... but, some of the above mentioned changes would be better for the ""SMALL THEATER"" guy like me.",
yapsody,Good booking system,Sherene G.,UK Marketing Manager,"Leisure, Travel & Tourism, 51-200 employees",Used the software for: 2+ years,NO,Source: Capterra,"Nov 15, 2018",5,4,4,4,5,8.0,,Pros: Easy to use. Regular updates to make the system easy to use. Support team do listen to customer feedback in order to make improvements where required.,"Cons: Some times what you need isn't easy to find or sort. You therefore have to raise a ticket with the support team, which can take time to get what you want. However they do assist as quickly as they can & have rectified any issue I have had.",Overall: Very good & cost effective service.,
yapsody,Yapsody works very well.,Mindy H.,Mother,,Used the software for: 2+ years,NO,Source: Capterra,"Oct 11, 2017",5,5,5,5,nan,nan,,"Pros: It is easy to use and has many great features. I loved that I could scan tickets that were printed, on a mobile, or simply mark the person in the app.",Cons: Yapsody used to be totally free to use for the user and the customers. They just started charging per ticket fees. :(,Overall: Very good & cost effective service.,
yapsody,Best Ticketing System for Non Profit,Casey H.,Graduate Admissions Representative,"Higher Education, 51-200 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Nov 27, 2018",5,5,5,5,5,10.0,,"Pros: I have been using Yapsody for tickets for a non profit event and it is easy for the end user and the patron. Fees are very cheap (not sure if that is because we are a non-profit) and integrates easily with WePay. Add access codes, different ticket types and more.",Cons: It can be a bit cumbersome to navigate if you haven't used it before. It really is designed for multiple ticketed shows/concerts . I wish there were more reporting functions. I also wished the landing page for the event could be customized more.,Overall: Very good & cost effective service.,
yapsody,Great choice for our community theatre group!,Verified Reviewer,nan,,Source: Capterra,NGC,nan,"Apr 26, 2018",5,4,4,4,nan,nan,,"Pros: I like how we can select our own payment portal. We had issues with security on the platform of our previous vendor, so we were thrilled to have the opportunity to pick PayPal as our processor. It's very user friendly and customizable with good analytics.",Cons: It would be nice to be able to call someone with tech support issues. They do have 24/7 chat help available and they do a fantastic job.,Overall: Very good & cost effective service.,
yapsody,I was blown away by how easy and perfect this product was,Joshua L.,Station Manager,,Used the software for: 1-2 years,NGC,Source: Capterra,"Oct 12, 2017",5,5,5,5,nan,nan,,"Pros: It is very simple to set up, the price is free for most of what you need, the system is fast, convenient, and works well.",Cons: It would be nice to be able to call someone with tech support issues. They do have 24/7 chat help available and they do a fantastic job.,Overall: Very good & cost effective service.,
yapsody,Yapsody is your answer to ticketing.,Bob H.,Teaching Pastor,"Religious Institutions, 1-10 employees",Used the software for: 2+ years,nan,Source: Capterra,"Nov 04, 2016",5,5,5,5,5,10.0,,Pros: Simple to use. Friendly support team. They really help us find a solution to our individual needs.,Cons: None. Really!,Overall: Yapsody is great. We have used it to sell tickets for 2 years to our church event. It is great. It is simple to use and the support team is so easy to work with.,
yapsody,Good Booking Application,Prajaktaa J.,HR Consultant,"Human Resources, 11-50 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jul 31, 2019",5,5,5,5,5,8.0,,"Pros: - Good

- Affordable

- Easy to use

- Customer support people are sweet",Cons: Nothing found as such using the application,Overall: Yapsody is great. We have used it to sell tickets for 2 years to our church event. It is great. It is simple to use and the support team is so easy to work with.,
yapsody,Best Ticketing system I've ever used,David M.,,,,nan,Source: Capterra,"Jan 19, 2017",4,5,4,5,5,10.0,,"Pros: Ease of use, friendly customer support",Cons: Design could be a bit more polished,Overall: Yapsody is easily the most amazing ticketing solution I've come across. It's user friendly interface and awesome customer support totally blow the other ticketing systems out of the water.,
yapsody,User friendly system.,suryakant b.,,,,nan,Source: Capterra,"Apr 07, 2015",5,5,nan,5,nan,nan,Comments: i am very happy after using yapsody 's services .,"Pros: Ease of use, friendly customer support",Cons: Design could be a bit more polished,Overall: Yapsody is easily the most amazing ticketing solution I've come across. It's user friendly interface and awesome customer support totally blow the other ticketing systems out of the water.,
yapsody,Love this!,Zac C.,Owner Ceo,"Retail, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"May 17, 2019",5,5,5,nan,nan,10.0,Comments: i am very happy after using yapsody 's services .,"Pros: Perfect for small events, professional and keeps track of guest numbers",Cons: all of the different menus can be intimidating at first,Overall: Yapsody is easily the most amazing ticketing solution I've come across. It's user friendly interface and awesome customer support totally blow the other ticketing systems out of the water.,
