company,title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
eventbank,"Excellent All-in-One Platform to manage Events, Memberships, CRM, Email Marketing and Finance",Brecht T.,Deputy General Manager,11-50 employees,Used the software for: 1-2 years,NO,Source: Capterra,17-Oct-17,5,5,5,5,5,10,,"Pros: As an active Chamber of Commerce, we were looking for something that would enable us (and improve) to manage our events, members, email campaigns, CRM, collect payments and be user-friendly at the same time. We wanted to replace several out-dated technologies and instead use one software for our internal operations.",Cons: EventBank's all-in-one platform has few shortcomings that I can think about and it has meet our expectations. We are looking forward to the new products features that are being released in the (near) future.,,
eventbank,I got through my first event and realized I needed a different platform once completed,Verified Reviewer,Deputy General Manager,"Entertainment, Self-employed",Source: Capterra,NO,Source: Capterra,28-Jun-19,4,3,2,2,5,10,,"Pros: It was easy to set up the registration page and ticket options. Somewhat customizable. Check in was standard. Reporting is descent, can download excel spreadsheets for specific ticket types.","Cons: 1. The top con on my list would be the payout process. Being that my events function based on ticket sales it's important that I have access to funds more frequently then twice per month. Other ticketing systems will pay you out every few days. I ran in to an issue where I needed to pay my instructors, venue and other staff but didn't have the funds available, so I had to front the money out of my own pocket.",Overall: My overall experience was much better than my previous with using other softwares my only gripe was what i mentioned above. If those 4 issues can be fixed then I'd say it's a great platform but for now I'm going to be finding another option.,
eventbank,Modern Cloud Software for Membership Driven Organizations,Edward O.,President & CEO,"Non-Profit Organization Management, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,18-Jul-19,5,5,5,5,5,10,,"Pros: Many great features under one umbrella. From CRM, Event Management, Social Engagement, Email Marketing Campaigns, Invoicing, Membership Management & Financing, this software enables you run your business effectively and efficiently. Additionally, Eventbank designs and maintains our primary website which provides members and users with a high end look and feel.",Cons: My dislikes are minor (i.e. more member to member engagement features),"Overall: My overall experience has been extremely pleasing and time saving. Time is of the essence and we need to work fast in today's business environment, Eventbank allows me to save time and get things done much quicker due to the fact that many features of running a day-to-day business are built into one portal.",
eventbank,Eventbank were our ticketing partner for the 2018 St Patrick's Day Irish Ball,Martina H.,Administrator & Ticketing Manager,,Used the software for: 2+ years,NO,Source: Capterra,24-Apr-18,5,5,5,5,5,10,,"Pros: The software was easy to use, provided up to date information, allowed for the creation of reports with detailed information and the Customer Support provided by Eventbank was great, all queries were dealt with in a timely and professional manner.",Cons: The only con was the inability to create tickets for a full table as a back end user. This is an event specific con as creation of individual tickets is a very easy process,Overall: The software made the sale and management of tickets and financial reporting incredibly easy and straightforward.,
eventbank,Putting the service in 'Platform as a Service',James S.,,"Health, Wellness and Fitness",Used the software for: Less than 6 months,NO,Source: Capterra,16-Mar-17,5,5,4,5,5,10,,"Pros: It's functions are very apt to fulfill many needs of our organization, and the team responsiveness is great.",Cons: There are minor issues with some of the registration functions.,"Overall: I've been working on implementing EventBank as the primary platform to organize, manage, and execute group exercise events for FitFam Shanghai - we're a very active and consistent fitness community and volunteer organization based in shanghai that organizes and runs completely free outdoor and some indoor workouts. The volume of workout 'events' that we do per week has increased drastically, and with EventBank we've been able to go from a rag-tag group of volunteers to a much more organized and efficient planning group. As a grassroots movement, this kind of tool is amazing and essential for us to be able to keep doing what we love, but do it better and better.",
eventbank,"Very effective platform, with more to come",Graham N.,Communications Director,"Non-Profit Organization Management, 51-200 employees",Used the software for: 1-2 years,NO,Source: Capterra,7-Mar-17,5,4,4,5,5,9,,"Pros: The look and feel, and the potential to manipulate the data.","Cons: It has been a struggle to iron out the complications in the CRM, but it gets better all the time.","Overall: EventBank has some excellent features that make the chamber's work much easier. Their background is with events, and their platform provides a lot of features to help make the set-up, promotion and registration easier for us and the participants. For me, the e-newsletter system stands out - it used to take us weeks to put together a new email newsletter, but now we can do it in an afternoon. It also helps us collect a lot of data about the effectiveness of campaigns.","Recommendations to other buyers: It offers a lot of functionality, and they add a lot of functionality, so you'll need to keep playing with it to understand all that it can do."
eventbank,"Good vision, good care of customers, good product",Aisling M.,Media and Communications Manager,"Non-Profit Organization Management, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,7-Mar-17,4,4,4,5,4,8,,"Pros: UX, Ease of use",Cons: No HTML functions,"Overall: I have been using EventBank for over 1 year. I appreciate that they listen to customers and release updates in line with suggestions they have received. Their support team has an incredibly fast response time, and always has a great answer or solution to my problem.","Recommendations to other buyers: If you really can't figure out how to accomplish what you want with this product, ask the support team. They're really helpful."
eventbank,A happy upgrade - an even better improvement,Williams N.,Volunteer,"Non-Profit Organization Management, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,22-Jan-19,5,5,4,5,4,8,,"Pros: One of the most refreshing elements of Eventbank is its interface. A large step up from our previous CRM and Event Management systems, Eventbank has a user-friendly interface that is easy to use and navigate - either through exploring by yourself or through the help of their tutorial videos. Furthermore, in the CRM module, individual contacts and companies are seperated for easy access, and the Member companies are contained in another module of the CRM.","Cons: Some of the features unfortunately we have been unable to use due to legal requirements in our jurisdiction - including to our chagrin, the invoicing feature. While it is near impossible to find software that is going to meet exactly every need of every organisation without creating a custom-made solution, Eventbank is open to suggestions and their team have been very supportive and happy to take on board any suggestions or needs that we have had.",,
eventbank,All in One Event management system for our community,Vy V.,Community Manager,,Used the software for: 1-2 years,NO,Source: Capterra,18-Apr-18,5,5,4,4,4,8,,"Pros: We use the platform for 35+ events a week across 2 cities and at present we manage over 4000+ members. In the last year we created over 1000+ workouts/ meetings/ social gatherings for FitFam, we would not be able to manage our community effectively without this platform. We are able to easily set up events for our community to access and register for, regardless of indoor or outdoor sessions and numbers allowed.Easy administration for efficient review, publishing, check in process. EventBank works seamlessly along side our other information platforms, giving us more visibility.",Cons: We created a 'how - to - use' PDF for our community to easily use the platform as we had users downloading the managers app instead of the users app.,,
eventbank,Good all-in-one platform for social organization,Laurine B.,Marketing Coordinator,"Non-Profit Organization Management, 11-50 employees",Used the software for: 2+ years,NO,Source: Capterra,17-Apr-19,4,4,4,5,5,8,,"Pros: She Loves Tech is a global platform committed to empower women in tech. We were looking for asoftware that would help use manage our events, CRM and mail marketing. Thanks to our partnership with Event Bank, we benefit from an easy to use all-in-one platform. The events module and the mail marketing are very straightforward which enabled us to be more efficient in our work. That's something that matters a lot for us! As a small team, we couldn't afford to waste time working with out-dated technologies and Event Bank provided what we needed.",Cons: We encountered minor bugs while using the registration and mail marketing functions.,,
