company,title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
ticketbud,Easy to use and any questions I had were promptly responded too. Can't ask for more than that.,Eric D.,Reunion Coordinator,Printing,Used the software for: 1-2 years,nan,Source: Capterra,"Jun 26, 2017",5,5,5,5,5,10.0,,"Pros: Site was easy to use. They gave me the money just days after tickets were bought so I could pay venue, DJ, Photographer, etc. The customer service was excellent. I'd email a question in the morning and would get responded to that day if not within just a couple of hours. The getting the money before the end of the event, which is what another site was doing, allowed me to have a fund to make payments and I wouldn't have been able to do the event otherwise.",,"Overall: Being able to get money in my account to make payments before the event, instead of just getting a bulk payment after the event.",
ticketbud,Good software and outstanding customer service!,Diane K.,President,"Entertainment, 1-10 employees",Used the software for: 6-12 months,nan,Source: Capterra,"May 11, 2017",4,4,4,5,5,10.0,,"Pros: First of all, you can get an actual person on the phone, and pretty easily. I am over these sites where you can only talk via a computer - so inefficient and frustrating! And the customer service really is outstanding - they go the extra mile to help you, and stay with you until the problem is solved - never losing patience or professionalism. Recently, I had to navigate between Ticketbud and WePay (another site/software) and it was so frustrating to deal with WePay that the TB rep actually called them for me and worked it out - amazing! Saved me time, stress, and money.",,"Overall: Being able to get money in my account to make payments before the event, instead of just getting a bulk payment after the event.",
ticketbud,Good SquareSpace calendar option,Annabeth H.,Director,,,nan,Source: Capterra,"Dec 08, 2015",4,4,nan,5,nan,nan,"Comments: I started using Ticketbud because the SquareSpace calendar does not currently allow recurring events. It was very easy to embed the Ticketbud calendar into the library's SquareSpace website. So far, I'm finding Ticketbud intuitive and easy to use. There are a few enhancements I'd like to see, but overall I'm happy with the switch. I called for help and also used chat help and both times was helped quickly by professional and competent people.","Pros: First of all, you can get an actual person on the phone, and pretty easily. I am over these sites where you can only talk via a computer - so inefficient and frustrating! And the customer service really is outstanding - they go the extra mile to help you, and stay with you until the problem is solved - never losing patience or professionalism. Recently, I had to navigate between Ticketbud and WePay (another site/software) and it was so frustrating to deal with WePay that the TB rep actually called them for me and worked it out - amazing! Saved me time, stress, and money.",,"Overall: Being able to get money in my account to make payments before the event, instead of just getting a bulk payment after the event.",
ticketbud,"Excellent Service, Excellent Customer Service",Amy F.,,,,nan,Source: Capterra,"Jul 28, 2015",5,4,nan,5,nan,nan,"Comments: We recently opened a new website with Squarespace, and were shocked and dismayed that every event on the calendar (for us, that's about 48 events per week) had to be entered manually every time!!! There was in other words no ""repeating event"" option for calendar entry. Enter Ticketbud to save the day (and weeks, and months, and years!! :-) There were clear instructions on how to do this actually on the Squarespace page, and we are delighted with the results. I am quite new to this kind of thing, and have had questions come up, but Ticketbud's customer service have been prompt, courteous, and knowledgeable. We are very happy to have found them and recommend them highly.","Pros: First of all, you can get an actual person on the phone, and pretty easily. I am over these sites where you can only talk via a computer - so inefficient and frustrating! And the customer service really is outstanding - they go the extra mile to help you, and stay with you until the problem is solved - never losing patience or professionalism. Recently, I had to navigate between Ticketbud and WePay (another site/software) and it was so frustrating to deal with WePay that the TB rep actually called them for me and worked it out - amazing! Saved me time, stress, and money.",,"Overall: Being able to get money in my account to make payments before the event, instead of just getting a bulk payment after the event.",
ticketbud,Great Company to work with!,Sarah F.,,,,nan,Source: Capterra,"Jan 27, 2016",5,4,nan,5,nan,nan,"Comments: As new users to this type of service, the staff at Ticketbud have thus far made our overall experiences a breeze. Being a user who doesn't have advanced tech savvy skills, the site was pretty easy to navigate and offered multiple great ticketing and info options that we could customize for our event. It was wonderful to use a service where you could easily contact a REAL person and get REAL help, right away. In this wacky-doodle no human contact Internet world, the kind and competent level of customer service is completely refreshing. We had a little trouble with our photos and a few other details, but customer service was quick to talk us through. We've just posted our first event and are looking forward to learning more about the service as we start to sell tickets.","Pros: First of all, you can get an actual person on the phone, and pretty easily. I am over these sites where you can only talk via a computer - so inefficient and frustrating! And the customer service really is outstanding - they go the extra mile to help you, and stay with you until the problem is solved - never losing patience or professionalism. Recently, I had to navigate between Ticketbud and WePay (another site/software) and it was so frustrating to deal with WePay that the TB rep actually called them for me and worked it out - amazing! Saved me time, stress, and money.",,"Overall: Being able to get money in my account to make payments before the event, instead of just getting a bulk payment after the event.",
ticketbud,Hands down best ticketing service on the market,TC V.,CEO,,,nan,Source: Capterra,"Dec 10, 2015",5,5,nan,5,nan,nan,"Comments: Cannot say enough about Ticketbud, these guys have done their homework and truly built a phenomenal platform. I have tried four other ticketing services and Ticketbud is my top choice. Cheapest to use, most functionality on the backend, great face for customer side, integration with payment gateway, social media and their customer service is top notch. I always get questions answered immediately. They want you to be successful, it is clear. Ticketbud will be my go to platform. Try it for one event, try their competitors. Do your homework and it's a no brainer you'll wind up with these guys.","Pros: First of all, you can get an actual person on the phone, and pretty easily. I am over these sites where you can only talk via a computer - so inefficient and frustrating! And the customer service really is outstanding - they go the extra mile to help you, and stay with you until the problem is solved - never losing patience or professionalism. Recently, I had to navigate between Ticketbud and WePay (another site/software) and it was so frustrating to deal with WePay that the TB rep actually called them for me and worked it out - amazing! Saved me time, stress, and money.",,"Overall: Being able to get money in my account to make payments before the event, instead of just getting a bulk payment after the event.",
ticketbud,Awesome Site / Awesome Service,Jonathan P.,,,,nan,Source: Capterra,"Jan 27, 2016",5,5,nan,5,nan,nan,"Comments: This site is perfect for events that you do not need a full blown website for. I researched all of the available options and elected to use Ticketbud - I have not been disappointed. It is easy to use, and has a ton of really neat features, that are also very useful. I will continue to use Ticketbud for my events, without a doubt.","Pros: First of all, you can get an actual person on the phone, and pretty easily. I am over these sites where you can only talk via a computer - so inefficient and frustrating! And the customer service really is outstanding - they go the extra mile to help you, and stay with you until the problem is solved - never losing patience or professionalism. Recently, I had to navigate between Ticketbud and WePay (another site/software) and it was so frustrating to deal with WePay that the TB rep actually called them for me and worked it out - amazing! Saved me time, stress, and money.",,"Overall: Being able to get money in my account to make payments before the event, instead of just getting a bulk payment after the event.",
ticketbud,Great experience for a new business!,Jessica D.,Designer,,,nan,Source: Capterra,"Jan 26, 2016",4,4,nan,5,nan,nan,"Comments: We've been able to utilize various features of Ticketbud - from individual and repeating events to calendar integration for our website and social media sites. When problems or glitchy issues have occurred, the customer service has been quick and eager to help us work it out.","Pros: First of all, you can get an actual person on the phone, and pretty easily. I am over these sites where you can only talk via a computer - so inefficient and frustrating! And the customer service really is outstanding - they go the extra mile to help you, and stay with you until the problem is solved - never losing patience or professionalism. Recently, I had to navigate between Ticketbud and WePay (another site/software) and it was so frustrating to deal with WePay that the TB rep actually called them for me and worked it out - amazing! Saved me time, stress, and money.",,"Overall: Being able to get money in my account to make payments before the event, instead of just getting a bulk payment after the event.",
ticketbud,"Superb Quality, Ease of Use, and Outstanding Customer Service",Caitlin E.,,,,nan,Source: Capterra,"Jan 13, 2017",5,5,5,5,5,10.0,"Comments: We've been able to utilize various features of Ticketbud - from individual and repeating events to calendar integration for our website and social media sites. When problems or glitchy issues have occurred, the customer service has been quick and eager to help us work it out.","Pros: Easy to use.

Excellent customer service.",Cons: Had a little trouble with the background images.,"Overall: Thank you so much for your assistance with our event. Everything was easy to set up and the customer service was outstanding. Special shout out to customer support who made my experience extra special by helping with setup, pricing and more.",
ticketbud,Our team liked using ticketbud for our traveling show.,Ray B.,General Manager,11-50 employees,Used the software for: 6-12 months,NGC,Source: Capterra,"Mar 07, 2018",3,4,3,3,nan,nan,"Comments: We've been able to utilize various features of Ticketbud - from individual and repeating events to calendar integration for our website and social media sites. When problems or glitchy issues have occurred, the customer service has been quick and eager to help us work it out.",Pros: We really liked using ticketbud to manage the promotion and system of ticket management for our traveling dance show. It helped us gauge ticket sales on a simple dashboard,Cons: We had a few times where the support wasn't the best and we thought the fees were a little higher than needed to be for the platform.,"Overall: Thank you so much for your assistance with our event. Everything was easy to set up and the customer service was outstanding. Special shout out to customer support who made my experience extra special by helping with setup, pricing and more.",
