company,title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
optimo,Experience of using OPTIMO,Verified Reviewer,nan,"Events Services, 51-200 employees",Source: Capterra,NO,nan,"Sep 17, 2018",5,5,5,5,5,10.0,,Pros: I like the fact that you can have all your products and revenue streams on one platform and sell them anywhere in the world at anytime. I also like the fact that they have numerous APIs and data fields to allow me to use the best CRM software and build my own applications to bespoke certain applications specifically for my business.,Cons: Can't think of anything I didn't like in particular,"Overall: I have used OPTIMO to unify revenue streams, improve management controls and increase sales and delivery efficiency. The experience has been very good, nothing is too much trouble and I advent ended up in constant debates about cost.",
optimo,Excel in everywhere,Romesh I.,Lead consultant,"Events Services, 11-50 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Sep 24, 2018",5,5,5,5,5,10.0,,Pros: We are using Optimo since 2017 Aug. We found that their support and continues training o new releases are the thing that made them an industry leader. as a eventmanagemmnt and consulting feirm we are recomading Oprimo Software.,"Cons: Because of their current client list, We thought that Optimo software is for large enterprises, so we initially avoid them as a medium-sized business, when they arrive at our doorstep, We got to know, Optimo pricing really match with our budget and they are extremely good at implementing, So I suggesting Optimo to promote in the SME sector too.",Overall: Satisfactory and hapy to have a friend like partner.,
optimo,Super friendly and quick support from the initial consultation to implementation.,David B.,Founder and Managing Director,"Computer Software, 11-50 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Jul 12, 2018",5,5,5,5,5,10.0,,"Pros: Due to the module based system, we can select only what we need for running our business.","Cons: No noticeable cons. When we face some implementation issues, we received very good support. So we don't have anything to mention here.","Overall: Mainly we can recommend this software to any event management company or a place that host event because this software is specially designed for massive events. we have implement this software to one of our client and they are very satisfied with the flow and the way this software work.

The comprehensive dashboard Giving more access to information and take better decisions.

Every feature of this software is well design to suit the specific needs. This software helps management team to forecast and prepare their place.",
optimo,Amazing software to manage events & venues,Kyle R.,Manager,"Computer Software, 51-200 employees",Used the software for: 1-2 years,nan,Source: Capterra,"Mar 23, 2017",5,5,5,5,5,10.0,,"Pros: This is just like a specialised ERP system for events and venues. From ticketing to voucher management, hospitality to seat arrangements, Optimo has it all. Their customer service is also great.","Cons: So far, noting to complain",Overall: In Optimo you find an all in one platform for venue and event management which is simply amazing. I haven't come across a product quite similar to this one. This system is a real game changer !,Recommendations to other buyers: Every venue manager should try this product
optimo,Fully complected Software,Verified Reviewer,nan,"Events Services, 51-200 employees",Source: Capterra,NO,nan,"Aug 13, 2018",5,5,5,5,5,10.0,,"Pros: We are really happy to have Optimo Events as our solution provider for managing events with fully completed software, In the implementation stage I had a lot of questions in my mind, But within the 1st month, OPTIMO proved that they are the best in the industry with the most customizable event software product.",Cons: None of the functions lac in the software due to the customizable nature of the software.,"Overall: Very satisfied! I wrote this review according to the request of Optimo Events, our event software solution provider.",Recommendations to other buyers: Every venue manager should try this product
optimo,OPTIMO's new black box technology looks amazing,Verified Reviewer,nan,"Computer Software, 11-50 employees",Source: Capterra,VR,nan,"Sep 10, 2018",5,5,5,5,5,10.0,,"Pros: OPTIMO's new black box technology looks amazing and allows you to tailor modules for your business without having to go through the development process with OPTIMO, rather it allows you to use your own developers, which speeds up the process and makes it far more cost effective.","Cons: Non, Because from the decision making to continues support, Optimo experience is outstanding!",Overall: Outstanding customer support and easy to use system.,Recommendations to other buyers: Every venue manager should try this product
optimo,Invaluable on-going training,Verified Reviewer,nan,"Computer Software, 11-50 employees",Source: Capterra,VR,nan,"Sep 10, 2018",5,5,5,5,5,10.0,,Pros: OPTIMO is so flexible and user friendly. The service we received and their on-going training program have been invaluable.,"Cons: Nothing much to say, If optimo can use twitter for notify userers I rather like.",Overall: My overall experience with Optimo is outstanding. Best this is their customer service and client education.,Recommendations to other buyers: Every venue manager should try this product
optimo,User friendly and scalable solution.,Sam J.,Project Manager,,Used the software for: 1-2 years,nan,Source: Capterra,"May 03, 2017",5,5,5,5,nan,nan,,"Pros: The Optimo event management software has been used to manage, events big as Football World Cup 2006 and London Olympic 2012.

However, the flexibility and scalability of the solution will allow to manage a small company (i.e.: approx 2 staff) to an enterprise level organisation.","Cons: Awaiting to see 2017 update yet. Especially, with regards to new enhancements that will bring new customisations.",Overall: My overall experience with Optimo is outstanding. Best this is their customer service and client education.,Recommendations to other buyers: Every venue manager should try this product
optimo,Transparent pricing,Thanuja S.,Accountant,"International Affairs, 51-200 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Sep 22, 2018",5,5,5,5,5,10.0,,Pros: I really like to recommend Optimo software because of their transparent pricing and well trained staff. they are super friendly and understand our needs.,Cons: There is nothing to tell about optimo in this section but I would like to suggest to promote your business through professional network like LinkedIn. So we can find you easily.,Overall: My overall experience as a accountant is super. they have very good pricing method for small and medium organisations and they customise their product for specific needs.,Recommendations to other buyers: Every venue manager should try this product
optimo,Fully completed comprehensive software for planners,Dayan Mark W.,Manager of Marketing,Hospitality,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 25, 2018",5,5,5,5,5,10.0,,"Pros: RFID Evert location access, web ticketing interface, fully completed and easy to user CRM, many plug-ins and adapters are supported with its 3rd party integration.","Cons: Noting to mention here, because its a big software, OPTIMO has provided us a full training to our staff.",Overall: My overall experience as a accountant is super. they have very good pricing method for small and medium organisations and they customise their product for specific needs.,Recommendations to other buyers: Every venue manager should try this product
